customer_id,city,state_province,country,region
38206,Moncton,New Brunswick,Canada,Atlantic
45531,New York City,New York,United States,Atlantic
12490,Richmond,Indiana,United States,Interior
15586,Philadelphia,Pennsylvania,United States,Atlantic
40190,Morgan Hill,California,United States,Pacific
41289,Oceanside,New York,United States,Atlantic
16431,New York City,New York,United States,Atlantic
32228,Auburn,New York,United States,Atlantic
39012,San Francisco,California,United States,Pacific
15199,Murray,Kentucky,United States,Gulf
15292,Seattle,Washington,United States,Pacific
30991,Washington,District of Columbia,United States,Atlantic
34176,Franklin,Massachusetts,United States,Atlantic
35385,New York City,New York,United States,Atlantic
35436,Chicago,Illinois,United States,Interior
36674,Georgetown,Kentucky,United States,Gulf
36802,Newark,Delaware,United States,Atlantic
41441,Franklin,Wisconsin,United States,Interior
16293,Hempstead,New York,United States,Atlantic
22943,Seattle,Washington,United States,Pacific
30625,Los Angeles,California,United States,Pacific
40685,Greenville,North Carolina,United States,Gulf
42176,San Francisco,California,United States,Pacific
13892,Franklin,Tennessee,United States,Gulf
15747,Franklin,Tennessee,United States,Gulf
19350,Fort Worth,Texas,United States,Interior
21541,Chicago,Illinois,United States,Interior
23767,Jackson,Michigan,United States,Interior
27757,Fremont,Nebraska,United States,Interior
29043,Springfield,Virginia,United States,Gulf
31509,Lawrence,Massachusetts,United States,Atlantic
15053,St. John's,Newfoundland and Labrador,Canada,Atlantic
27538,New York City,New York,United States,Atlantic
33875,Greenwood,Indiana,United States,Interior
37369,New York City,New York,United States,Atlantic
37551,Long Beach,California,United States,Pacific
45167,San Francisco,California,United States,Pacific
14648,Vancouver,Washington,United States,Pacific
19233,Anaheim,California,United States,Pacific
23284,Smyrna,Tennessee,United States,Gulf
26147,Aurora,Colorado,United States,Pacific
32767,New York City,New York,United States,Atlantic
34036,Portland,Oregon,United States,Pacific
39231,Homestead,Florida,United States,Gulf
23272,Columbus,Georgia,United States,Gulf
23727,New York City,New York,United States,Atlantic
27113,Pasadena,California,United States,Pacific
29822,Jackson,Michigan,United States,Interior
35728,Lorain,Ohio,United States,Atlantic
29743,Riverside,California,United States,Pacific
33385,Torrance,California,United States,Pacific
36570,Jackson,Mississippi,United States,Gulf
36753,San Diego,California,United States,Pacific
17761,Springfield,Oregon,United States,Pacific
25907,Quebec City,Quebec,Canada,Atlantic
32762,Detroit,Michigan,United States,Interior
43394,Los Angeles,California,United States,Pacific
31745,New York City,New York,United States,Atlantic
45284,Apple Valley,California,United States,Pacific
37537,Arlington,Texas,United States,Interior
44073,Detroit,Michigan,United States,Interior
45811,Seattle,Washington,United States,Pacific
45958,San Francisco,California,United States,Pacific
28497,Morristown,New Jersey,United States,Atlantic
29024,Omaha,Nebraska,United States,Interior
30361,San Francisco,California,United States,Pacific
35688,Salem,Oregon,United States,Pacific
37495,Minneapolis,Minnesota,United States,Interior
39649,Tamarac,Florida,United States,Gulf
25363,Tucson,Arizona,United States,Pacific
31950,New York City,New York,United States,Atlantic
35315,Chicago,Illinois,United States,Interior
22439,Jackson,Mississippi,United States,Gulf
21410,Redmond,Oregon,United States,Pacific
30310,New York City,New York,United States,Atlantic
41812,Moreno Valley,California,United States,Pacific
23256,Houston,Texas,United States,Interior
26203,Seattle,Washington,United States,Pacific
26476,Bowling Green,Ohio,United States,Atlantic
27470,Springfield,Virginia,United States,Gulf
11162,New York City,New York,United States,Atlantic
13953,Seattle,Washington,United States,Pacific
22523,Charlotte,North Carolina,United States,Gulf
28602,San Jose,California,United States,Pacific
23573,New York City,New York,United States,Atlantic
28119,Nashua,New Hampshire,United States,Atlantic
32032,Seattle,Washington,United States,Pacific
39112,Fayetteville,Arkansas,United States,Gulf
13442,New York City,New York,United States,Atlantic
41490,Colorado Springs,Colorado,United States,Pacific
41940,Denver,Colorado,United States,Pacific
43557,Seattle,Washington,United States,Pacific
45594,Vineland,New Jersey,United States,Atlantic
16629,Port Arthur,Texas,United States,Interior
21485,Santa Ana,California,United States,Pacific
29094,Lancaster,Ohio,United States,Atlantic
29547,Akron,Ohio,United States,Atlantic
38557,Louisville,Kentucky,United States,Gulf
25636,Miami,Florida,United States,Gulf
39530,Sacramento,California,United States,Pacific
46728,Milwaukee,Wisconsin,United States,Interior
38480,Los Angeles,California,United States,Pacific
44612,Columbus,Ohio,United States,Atlantic
34454,Lorain,Ohio,United States,Atlantic
34890,Los Angeles,California,United States,Pacific
44894,Franklin,Wisconsin,United States,Interior
37635,El Paso,Texas,United States,Interior
40433,Jacksonville,North Carolina,United States,Gulf
40986,Rancho Cucamonga,California,United States,Pacific
41359,Tuscaloosa,Alabama,United States,Gulf
13269,Detroit,Michigan,United States,Interior
14289,Long Beach,California,United States,Pacific
22593,Ormond Beach,Florida,United States,Gulf
42106,Seattle,Washington,United States,Pacific
12415,Washington,District of Columbia,United States,Atlantic
34951,San Francisco,California,United States,Pacific
38979,Dallas,Texas,United States,Interior
21305,Springfield,Missouri,United States,Interior
17733,Johnson City,Tennessee,United States,Gulf
29206,Jacksonville,North Carolina,United States,Gulf
33082,Aurora,Colorado,United States,Pacific
39504,Los Angeles,California,United States,Pacific
40230,Richmond,Indiana,United States,Interior
14837,Los Angeles,California,United States,Pacific
21655,Philadelphia,Pennsylvania,United States,Atlantic
31612,Austin,Texas,United States,Interior
16340,Los Angeles,California,United States,Pacific
17719,Burlington,Vermont,United States,Atlantic
43473,Philadelphia,Pennsylvania,United States,Atlantic
45146,Keller,Texas,United States,Interior
11155,New York City,New York,United States,Atlantic
15712,Los Angeles,California,United States,Pacific
42507,Chicago,Illinois,United States,Interior
14326,Charlotte,North Carolina,United States,Gulf
17453,Jackson,Michigan,United States,Interior
32209,Aurora,Illinois,United States,Interior
17859,Great Falls,Montana,United States,Pacific
15796,Tucson,Arizona,United States,Pacific
29507,Seattle,Washington,United States,Pacific
35569,Detroit,Michigan,United States,Interior
31570,San Jose,California,United States,Pacific
18001,Houston,Texas,United States,Interior
25076,Hoover,Alabama,United States,Gulf
32886,Columbus,Georgia,United States,Gulf
40897,San Francisco,California,United States,Pacific
31388,New York City,New York,United States,Atlantic
19940,New York City,New York,United States,Atlantic
38412,Wichita,Kansas,United States,Interior
42946,Costa Mesa,California,United States,Pacific
14830,Marion,Iowa,United States,1/0/00
17768,Chicago,Illinois,United States,Interior
22080,New York City,New York,United States,Atlantic
29731,San Francisco,California,United States,Pacific
11176,Seattle,Washington,United States,Pacific
18232,San Francisco,California,United States,Pacific
39427,Miami,Florida,United States,Gulf
15236,Los Angeles,California,United States,Pacific
18050,Columbus,Ohio,United States,Atlantic
18503,San Diego,California,United States,Pacific
16781,Pembroke Pines,Florida,United States,Gulf
21606,Cincinnati,Ohio,United States,Atlantic
23377,Rochester,New York,United States,Atlantic
34468,Torrance,California,United States,Pacific
13421,Arlington,Virginia,United States,Gulf
28791,New York City,New York,United States,Atlantic
42057,New York City,New York,United States,Atlantic
36234,Los Angeles,California,United States,Pacific
45725,Houston,Texas,United States,Interior
14086,Clinton,Maryland,United States,Atlantic
14513,Laguna Niguel,California,United States,Pacific
22255,Seattle,Washington,United States,Pacific
28583,Columbus,Ohio,United States,Atlantic
43156,San Francisco,California,United States,Pacific
45487,New York City,New York,United States,Atlantic
31857,New York City,New York,United States,Atlantic
41604,Baltimore,Maryland,United States,Atlantic
45237,Minneapolis,Minnesota,United States,Interior
45473,New York City,New York,United States,Atlantic
46971,Fairfield,Connecticut,United States,Atlantic
13052,Houston,Texas,United States,Interior
17098,Lafayette,Louisiana,United States,Gulf
23074,Perth Amboy,New Jersey,United States,Atlantic
44467,Chicago,Illinois,United States,Interior
18610,Los Angeles,California,United States,Pacific
13120,Roswell,Georgia,United States,Gulf
20318,Seattle,Washington,United States,Pacific
32396,Louisville,Colorado,United States,Pacific
32760,San Diego,California,United States,Pacific
26434,Seattle,Washington,United States,Pacific
17824,Philadelphia,Pennsylvania,United States,Atlantic
16305,Chicago,Illinois,United States,Interior
12133,Santa Barbara,California,United States,Pacific
44164,Los Angeles,California,United States,Pacific
28910,Middletown,Connecticut,United States,Atlantic
14541,Waco,Texas,United States,Interior
17805,Los Angeles,California,United States,Pacific
31836,Newark,Delaware,United States,Atlantic
36451,Dallas,Texas,United States,Interior
42689,Cuyahoga Falls,Ohio,United States,Atlantic
12231,Murray,Kentucky,United States,Gulf
13512,Los Angeles,California,United States,Pacific
44465,Los Angeles,California,United States,Pacific
32601,Houston,Texas,United States,Interior
37430,Los Angeles,California,United States,Pacific
15528,San Francisco,California,United States,Pacific
21543,San Francisco,California,United States,Pacific
22096,New York City,New York,United States,Atlantic
39070,Dallas,Texas,United States,Interior
27099,Clinton,Maryland,United States,Atlantic
31031,Anaheim,California,United States,Pacific
46126,Columbus,Georgia,United States,Gulf
37782,Los Angeles,California,United States,Pacific
21394,Philadelphia,Pennsylvania,United States,Atlantic
22717,Dallas,Texas,United States,Interior
35065,Chester,Pennsylvania,United States,Atlantic
46252,Raleigh,North Carolina,United States,Gulf
37719,Detroit,Michigan,United States,Interior
43214,Rogers,Arkansas,United States,Gulf
43240,San Francisco,California,United States,Pacific
11869,Chicago,Illinois,United States,Interior
16377,Aurora,Illinois,United States,Interior
32802,Denver,Colorado,United States,Pacific
33810,Albuquerque,New Mexico,United States,Pacific
34664,Columbia,Maryland,United States,Atlantic
37334,New York City,New York,United States,Atlantic
44271,Fairfield,Connecticut,United States,Atlantic
41322,Chicago,Illinois,United States,Interior
15075,Columbus,Ohio,United States,Atlantic
19721,Los Angeles,California,United States,Pacific
28490,Seattle,Washington,United States,Pacific
19994,Lancaster,California,United States,Pacific
31376,New York City,New York,United States,Atlantic
12434,Los Angeles,California,United States,Pacific
13990,Dallas,Texas,United States,Interior
15978,Houston,Texas,United States,Interior
33511,Los Angeles,California,United States,Pacific
46390,Tyler,Texas,United States,Interior
20402,Lakewood,New Jersey,United States,Atlantic
31906,New York City,New York,United States,Atlantic
32361,San Francisco,California,United States,Pacific
13190,Houston,Texas,United States,Interior
19394,Seattle,Washington,United States,Pacific
34197,Middletown,Connecticut,United States,Atlantic
38543,Seattle,Washington,United States,Pacific
44108,Reading,Pennsylvania,United States,Atlantic
46404,Tulsa,Oklahoma,United States,Interior
11146,Seattle,Washington,United States,Pacific
26938,New York City,New York,United States,Atlantic
30578,Seattle,Washington,United States,Pacific
28028,Dallas,Texas,United States,Interior
46308,Milwaukee,Wisconsin,United States,Interior
11678,New York City,New York,United States,Atlantic
32104,Houston,Texas,United States,Interior
40160,Dearborn,Michigan,United States,Interior
29843,Philadelphia,Pennsylvania,United States,Atlantic
34918,Houston,Texas,United States,Interior
40657,Richmond,Virginia,United States,Gulf
20514,Jacksonville,Florida,United States,Gulf
16977,Lafayette,Indiana,United States,Interior
17061,Lakewood,California,United States,Pacific
20337,Columbus,Georgia,United States,Gulf
40426,Oklahoma City,Oklahoma,United States,Interior
45279,Lancaster,Pennsylvania,United States,Atlantic
47099,Los Angeles,California,United States,Pacific
14046,Los Angeles,California,United States,Pacific
27475,New York City,New York,United States,Atlantic
29722,New York City,New York,United States,Atlantic
35107,Arlington,Texas,United States,Interior
41476,Chicago,Illinois,United States,Interior
45335,Amarillo,Texas,United States,Interior
19455,Florence,South Carolina,United States,Gulf
24922,Jacksonville,Florida,United States,Gulf
36304,Springfield,Missouri,United States,Interior
40309,San Francisco,California,United States,Pacific
45312,New York City,New York,United States,Atlantic
11846,Columbus,Georgia,United States,Gulf
33306,Meriden,Connecticut,United States,Atlantic
21583,Philadelphia,Pennsylvania,United States,Atlantic
30963,New York City,New York,United States,Atlantic
35275,New York City,New York,United States,Atlantic
15495,Chattanooga,Tennessee,United States,Gulf
34216,Marion,Iowa,United States,1/0/00
19807,Jacksonville,Florida,United States,Gulf
27881,Tampa,Florida,United States,Gulf
11757,Roswell,Georgia,United States,Gulf
27148,Oak Park,Michigan,United States,Interior
39285,Plainfield,New Jersey,United States,Atlantic
41415,San Francisco,California,United States,Pacific
12581,Jacksonville,Florida,United States,Gulf
25706,New York City,New York,United States,Atlantic
39852,Detroit,Michigan,United States,Interior
25496,Philadelphia,Pennsylvania,United States,Atlantic
41051,Waterbury,Connecticut,United States,Atlantic
42022,Jacksonville,Florida,United States,Gulf
20031,Pasadena,California,United States,Pacific
21331,Burlington,North Carolina,United States,Gulf
27433,Lancaster,Ohio,United States,Atlantic
25503,Hesperia,California,United States,Pacific
32090,Philadelphia,Pennsylvania,United States,Atlantic
13507,Springfield,Missouri,United States,Interior
16487,Fayetteville,North Carolina,United States,Gulf
17544,Morristown,New Jersey,United States,Atlantic
35359,Toledo,Ohio,United States,Atlantic
25062,Los Angeles,California,United States,Pacific
32125,Houston,Texas,United States,Interior
45809,Henderson,Nevada,United States,Pacific
13134,Hoover,Alabama,United States,Gulf
28513,San Francisco,California,United States,Pacific
35021,San Jose,California,United States,Pacific
19392,Los Angeles,California,United States,Pacific
19630,Chicago,Illinois,United States,Interior
25272,Louisville,Colorado,United States,Pacific
46341,Philadelphia,Pennsylvania,United States,Atlantic
20227,Cleveland,Ohio,United States,Atlantic
20752,Chicago,Illinois,United States,Interior
27566,Chicago,Illinois,United States,Interior
41912,Philadelphia,Pennsylvania,United States,Atlantic
20101,Seattle,Washington,United States,Pacific
31229,Houston,Texas,United States,Interior
36290,Houston,Texas,United States,Interior
26210,San Francisco,California,United States,Pacific
11015,Columbus,Ohio,United States,Atlantic
28651,Greeley,Colorado,United States,Pacific
30961,New York City,New York,United States,Atlantic
35504,New York City,New York,United States,Atlantic
15696,Chicago,Illinois,United States,Interior
19259,Providence,Rhode Island,United States,Atlantic
20836,Santa Barbara,California,United States,Pacific
15808,San Francisco,California,United States,Pacific
20134,Chandler,Arizona,United States,Pacific
47174,Los Angeles,California,United States,Pacific
13948,Fort Worth,Texas,United States,Interior
34092,Seattle,Washington,United States,Pacific
26119,Fort Worth,Texas,United States,Interior
11321,Wilmington,North Carolina,United States,Gulf
14865,Philadelphia,Pennsylvania,United States,Atlantic
27211,San Francisco,California,United States,Pacific
28303,San Francisco,California,United States,Pacific
34587,Manchester,Connecticut,United States,Atlantic
35266,Sanford,Florida,United States,Gulf
35273,Pompano Beach,Florida,United States,Gulf
41037,Los Angeles,California,United States,Pacific
41275,Columbus,Ohio,United States,Atlantic
29155,Jacksonville,Florida,United States,Gulf
37150,Coral Springs,Florida,United States,Gulf
37164,Texarkana,Arkansas,United States,Gulf
13561,Westfield,New Jersey,United States,Atlantic
18825,Los Angeles,California,United States,Pacific
38272,Los Angeles,California,United States,Pacific
22605,Los Angeles,California,United States,Pacific
22626,Philadelphia,Pennsylvania,United States,Atlantic
16881,San Francisco,California,United States,Pacific
19182,Newport News,Virginia,United States,Gulf
12643,Montreal,Quebec,Canada,Atlantic
32370,San Francisco,California,United States,Pacific
32942,Louisville,Colorado,United States,Pacific
34503,New York City,New York,United States,Atlantic
21571,New York City,New York,United States,Atlantic
23627,Fort Worth,Texas,United States,Interior
23914,Rancho Cucamonga,California,United States,Pacific
29771,Pasadena,California,United States,Pacific
32160,Detroit,Michigan,United States,Interior
31402,San Francisco,California,United States,Pacific
39609,Columbus,Ohio,United States,Atlantic
25237,Jacksonville,North Carolina,United States,Gulf
30074,Phoenix,Arizona,United States,Pacific
30725,Austin,Texas,United States,Interior
42274,New York City,New York,United States,Atlantic
42654,Cincinnati,Ohio,United States,Atlantic
27699,San Francisco,California,United States,Pacific
28212,Philadelphia,Pennsylvania,United States,Atlantic
39476,Columbus,Indiana,United States,Interior
23788,Baltimore,Maryland,United States,Atlantic
24068,Gulfport,Mississippi,United States,Gulf
34113,Santa Ana,California,United States,Pacific
42498,New York City,New York,United States,Atlantic
45300,Cleveland,Ohio,United States,Atlantic
20479,Akron,Ohio,United States,Atlantic
12070,Portland,Oregon,United States,Pacific
13367,Sandy Springs,Georgia,United States,Gulf
25898,Montreal,Quebec,Canada,Atlantic
39488,Mcallen,Texas,United States,Interior
44815,New York City,New York,United States,Atlantic
12504,Plano,Texas,United States,Interior
18230,Huntsville,Alabama,United States,Gulf
29402,Atlanta,Georgia,United States,Gulf
35651,Rockford,Illinois,United States,Interior
40482,San Francisco,California,United States,Pacific
20591,Las Vegas,Nevada,United States,Pacific
39896,Trenton,Michigan,United States,Interior
21802,Auburn,New York,United States,Atlantic
20533,San Francisco,California,United States,Pacific
41023,Chicago,Illinois,United States,Interior
41555,Los Angeles,California,United States,Pacific
17945,Houston,Texas,United States,Interior
14991,Columbus,Georgia,United States,Gulf
39425,Houston,Texas,United States,Interior
47120,New York City,New York,United States,Atlantic
14114,Louisville,Kentucky,United States,Gulf
14361,Memphis,Tennessee,United States,Gulf
24579,Seattle,Washington,United States,Pacific
43849,Pocatello,Idaho,United States,Pacific
31999,Concord,New Hampshire,United States,Atlantic
36192,Phoenix,Arizona,United States,Pacific
39565,Houston,Texas,United States,Interior
45508,Chicago,Illinois,United States,Interior
22642,Houston,Texas,United States,Interior
31696,Harlingen,Texas,United States,Interior
15899,Lafayette,Louisiana,United States,Gulf
11986,Indianapolis,Indiana,United States,Interior
36921,Fremont,Nebraska,United States,Interior
39880,Toledo,Ohio,United States,Atlantic
12786,Jacksonville,North Carolina,United States,Gulf
18132,Lorain,Ohio,United States,Atlantic
31187,Mesa,Arizona,United States,Pacific
33721,Houston,Texas,United States,Interior
16809,Franklin,Tennessee,United States,Gulf
31299,Pembroke Pines,Florida,United States,Gulf
35933,Spokane,Washington,United States,Pacific
36199,Los Angeles,California,United States,Pacific
40848,Bellingham,Washington,United States,Pacific
40860,New York City,New York,United States,Atlantic
12009,Apple Valley,Minnesota,United States,Interior
12310,Monroe,North Carolina,United States,Gulf
12856,Missouri City,Texas,United States,Interior
27377,Florence,Alabama,United States,Gulf
40148,Frisco,Texas,United States,Interior
17215,Pearland,Texas,United States,Interior
22276,San Francisco,California,United States,Pacific
23109,Dallas,Texas,United States,Interior
44388,Norwich,Connecticut,United States,Atlantic
45727,Pasadena,Texas,United States,Interior
27902,Dallas,Texas,United States,Interior
33614,Chicago,Illinois,United States,Interior
37250,Salem,Virginia,United States,Gulf
11974,Seattle,Washington,United States,Pacific
20983,New York City,New York,United States,Atlantic
22010,Philadelphia,Pennsylvania,United States,Atlantic
27428,Thousand Oaks,California,United States,Pacific
31390,Los Angeles,California,United States,Pacific
33054,Rochester Hills,Michigan,United States,Interior
34118,Jacksonville,Florida,United States,Gulf
39124,New York City,New York,United States,Atlantic
24355,Hickory,North Carolina,United States,Gulf
24992,Seattle,Washington,United States,Pacific
29505,Auburn,Alabama,United States,Gulf
31908,Los Angeles,California,United States,Pacific
42430,Los Angeles,California,United States,Pacific
47370,Peoria,Arizona,United States,Pacific
14618,Chicago,Illinois,United States,Interior
38902,Columbus,Georgia,United States,Gulf
46376,Kent,Washington,United States,Pacific
12483,Springfield,Virginia,United States,Gulf
17341,Monroe,North Carolina,United States,Gulf
23804,San Francisco,California,United States,Pacific
38130,Quincy,Illinois,United States,Interior
45816,Los Angeles,California,United States,Pacific
46236,Nashville,Tennessee,United States,Gulf
19889,Florence,Kentucky,United States,Gulf
22633,Chicago,Illinois,United States,Interior
27253,Chapel Hill,North Carolina,United States,Gulf
32165,San Francisco,California,United States,Pacific
38221,Dublin,Ohio,United States,Atlantic
19226,New York City,New York,United States,Atlantic
36774,Commerce City,Colorado,United States,Pacific
45389,Olympia,Washington,United States,Pacific
39705,Los Angeles,California,United States,Pacific
19371,Newark,Ohio,United States,Atlantic
23902,New York City,New York,United States,Atlantic
29297,San Francisco,California,United States,Pacific
44439,Dallas,Texas,United States,Interior
23361,New Rochelle,New York,United States,Atlantic
26413,Richmond,Virginia,United States,Gulf
28385,Belleville,New Jersey,United States,Atlantic
33803,Parma,Ohio,United States,Atlantic
41646,Miami,Florida,United States,Gulf
15171,Wheeling,West Virginia,United States,Atlantic
28000,Cleveland,Ohio,United States,Atlantic
19660,Philadelphia,Pennsylvania,United States,Atlantic
24208,Miami,Florida,United States,Gulf
32774,Detroit,Michigan,United States,Interior
46364,Chicago,Illinois,United States,Interior
12532,Huntington Beach,California,United States,Pacific
13010,San Francisco,California,United States,Pacific
23382,Cranston,Rhode Island,United States,Atlantic
26777,New York City,New York,United States,Atlantic
27335,Pomona,California,United States,Pacific
41744,Decatur,Illinois,United States,Interior
15248,Seattle,Washington,United States,Pacific
24075,Springfield,Oregon,United States,Pacific
25223,Bolingbrook,Illinois,United States,Interior
43079,New York City,New York,United States,Atlantic
10994,La Porte,Indiana,United States,Interior
17434,New York City,New York,United States,Atlantic
23683,Detroit,Michigan,United States,Interior
28737,Denver,Colorado,United States,Pacific
34083,New York City,New York,United States,Atlantic
42316,San Diego,California,United States,Pacific
41618,Omaha,Nebraska,United States,Interior
43940,Seattle,Washington,United States,Pacific
16508,Mesquite,Texas,United States,Interior
27512,Los Angeles,California,United States,Pacific
28576,Los Angeles,California,United States,Pacific
37467,Minneapolis,Minnesota,United States,Interior
18015,Mount Vernon,New York,United States,Atlantic
22122,New York City,New York,United States,Atlantic
29841,New York City,New York,United States,Atlantic
36344,Los Angeles,California,United States,Pacific
40153,Los Angeles,California,United States,Pacific
15255,Burlington,North Carolina,United States,Gulf
16606,Columbus,Georgia,United States,Gulf
20136,Jacksonville,North Carolina,United States,Gulf
20204,Quincy,Massachusetts,United States,Atlantic
23027,Citrus Heights,California,United States,Pacific
29864,Los Angeles,California,United States,Pacific
30480,Farmington,New Mexico,United States,Pacific
33698,Concord,New Hampshire,United States,Atlantic
27174,Dallas,Texas,United States,Interior
28735,Los Angeles,California,United States,Pacific
42920,Miami,Florida,United States,Gulf
23454,Philadelphia,Pennsylvania,United States,Atlantic
32004,Long Beach,New York,United States,Atlantic
23676,Pico Rivera,California,United States,Pacific
24733,Lowell,Massachusetts,United States,Atlantic
28891,Seattle,Washington,United States,Pacific
38711,Seattle,Washington,United States,Pacific
40617,San Mateo,California,United States,Pacific
11510,Manchester,Connecticut,United States,Atlantic
22549,Chicago,Illinois,United States,Interior
27160,Portland,Oregon,United States,Pacific
42603,Chicago,Illinois,United States,Interior
17887,Aurora,Illinois,United States,Interior
19056,Columbus,Georgia,United States,Gulf
22915,Columbus,Georgia,United States,Gulf
27050,San Diego,California,United States,Pacific
47246,New York City,New York,United States,Atlantic
32998,Fairfield,Ohio,United States,Atlantic
26791,Philadelphia,Pennsylvania,United States,Atlantic
29106,Overland Park,Kansas,United States,Interior
15838,Columbus,Ohio,United States,Atlantic
18281,New York City,New York,United States,Atlantic
36730,Woodstock,Illinois,United States,Interior
30375,Tampa,Florida,United States,Gulf
31997,Rome,New York,United States,Atlantic
19261,Philadelphia,Pennsylvania,United States,Atlantic
33000,Phoenix,Arizona,United States,Pacific
12462,Sioux Falls,South Dakota,United States,Interior
45592,Chicago,Illinois,United States,Interior
12408,Murray,Utah,United States,Pacific
13631,New York City,New York,United States,Atlantic
18146,Plainfield,New Jersey,United States,Atlantic
35520,Chicago,Illinois,United States,Interior
45676,Concord,California,United States,Pacific
33502,Chicago,Illinois,United States,Interior
15794,New York City,New York,United States,Atlantic
23223,Elkhart,Indiana,United States,Interior
37892,Wheeling,Illinois,United States,Interior
44192,New York City,New York,United States,Atlantic
45298,Kenosha,Wisconsin,United States,Interior
25440,Huntington Beach,California,United States,Pacific
21452,Dallas,Texas,United States,Interior
23713,Sioux Falls,South Dakota,United States,Interior
21221,Los Angeles,California,United States,Pacific
13666,Jacksonville,Florida,United States,Gulf
23473,Seattle,Washington,United States,Pacific
34160,Raleigh,North Carolina,United States,Gulf
35742,Yonkers,New York,United States,Atlantic
21268,San Francisco,California,United States,Pacific
21198,Austin,Texas,United States,Interior
21380,Oklahoma City,Oklahoma,United States,Interior
28434,Jacksonville,North Carolina,United States,Gulf
36458,Troy,New York,United States,Atlantic
40804,Seattle,Washington,United States,Pacific
21816,Mission Viejo,California,United States,Pacific
31530,Baltimore,Maryland,United States,Atlantic
16179,Fort Lauderdale,Florida,United States,Gulf
16571,Philadelphia,Pennsylvania,United States,Atlantic
19772,Milwaukee,Wisconsin,United States,Interior
37460,Wilmington,Delaware,United States,Atlantic
42757,Chicago,Illinois,United States,Interior
16594,Austin,Texas,United States,Interior
23662,Charlotte,North Carolina,United States,Gulf
17469,Fairfield,Ohio,United States,Atlantic
19289,Chicago,Illinois,United States,Interior
22299,San Francisco,California,United States,Pacific
31208,Bloomington,Illinois,United States,Interior
32174,Seattle,Washington,United States,Pacific
33602,Los Angeles,California,United States,Pacific
23165,Loveland,Colorado,United States,Pacific
36795,Carrollton,Texas,United States,Interior
18755,Indianapolis,Indiana,United States,Interior
45104,Houston,Texas,United States,Interior
15103,Lafayette,Louisiana,United States,Gulf
22075,New York City,New York,United States,Atlantic
27036,Cedar Hill,Texas,United States,Interior
17224,Jacksonville,North Carolina,United States,Gulf
37773,Dallas,Texas,United States,Interior
43975,Long Beach,New York,United States,Atlantic
46427,San Diego,California,United States,Pacific
47204,Westminster,California,United States,Pacific
33490,Columbus,Indiana,United States,Interior
35870,Richmond,Indiana,United States,Interior
33488,Orlando,Florida,United States,Gulf
42738,Seattle,Washington,United States,Pacific
45893,Columbia,Maryland,United States,Atlantic
18790,Memphis,Tennessee,United States,Gulf
21445,Philadelphia,Pennsylvania,United States,Atlantic
27531,San Diego,California,United States,Pacific
30779,San Francisco,California,United States,Pacific
23167,San Francisco,California,United States,Pacific
28975,Plainfield,New Jersey,United States,Atlantic
44675,Philadelphia,Pennsylvania,United States,Atlantic
13414,Columbia,Tennessee,United States,Gulf
23529,Houston,Texas,United States,Interior
41639,Louisville,Kentucky,United States,Gulf
45844,Philadelphia,Pennsylvania,United States,Atlantic
11454,Seattle,Washington,United States,Pacific
12455,Lakewood,Ohio,United States,Atlantic
16839,New Bedford,Massachusetts,United States,Atlantic
16972,Columbus,Ohio,United States,Atlantic
41786,Seattle,Washington,United States,Pacific
44899,New York City,New York,United States,Atlantic
46761,Seattle,Washington,United States,Pacific
42729,Lawrence,Massachusetts,United States,Atlantic
27771,Franklin,Massachusetts,United States,Atlantic
32277,Los Angeles,California,United States,Pacific
38193,Fresno,California,United States,Pacific
41308,Charlotte,North Carolina,United States,Gulf
45963,San Francisco,California,United States,Pacific
11916,Seattle,Washington,United States,Pacific
17383,Lakeville,Minnesota,United States,Interior
29134,New York City,New York,United States,Atlantic
36204,Oakland,California,United States,Pacific
39908,Columbia,Maryland,United States,Atlantic
44598,Louisville,Colorado,United States,Pacific
21464,San Francisco,California,United States,Pacific
22808,Philadelphia,Pennsylvania,United States,Atlantic
13470,New York City,New York,United States,Atlantic
30144,Lancaster,Ohio,United States,Atlantic
13696,Philadelphia,Pennsylvania,United States,Atlantic
32648,Cleveland,Ohio,United States,Atlantic
41588,Charlotte,North Carolina,United States,Gulf
15859,Inglewood,California,United States,Pacific
16111,Tampa,Florida,United States,Gulf
17000,Mesa,Arizona,United States,Pacific
20463,Philadelphia,Pennsylvania,United States,Atlantic
28224,Port Saint Lucie,Florida,United States,Gulf
29892,New York City,New York,United States,Atlantic
16494,Seattle,Washington,United States,Pacific
37348,Chicago,Illinois,United States,Interior
27965,Los Angeles,California,United States,Pacific
30975,Philadelphia,Pennsylvania,United States,Atlantic
34491,Quincy,Illinois,United States,Interior
13787,Tempe,Arizona,United States,Pacific
18139,Salem,Oregon,United States,Pacific
44150,Monroe,Louisiana,United States,Gulf
44502,Spokane,Washington,United States,Pacific
18468,Seattle,Washington,United States,Pacific
25657,Seattle,Washington,United States,Pacific
34860,Redmond,Washington,United States,Pacific
11890,New York City,New York,United States,Atlantic
17560,Los Angeles,California,United States,Pacific
23230,Los Angeles,California,United States,Pacific
28023,Jackson,Michigan,United States,Interior
29169,Fort Collins,Colorado,United States,Pacific
37411,Henderson,Kentucky,United States,Gulf
38340,Seattle,Washington,United States,Pacific
40027,Chicago,Illinois,United States,Interior
