lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1830735,-75.1342709,HORSHAM RD;  HORSHAM; Station 352; 2016-06-09 @ 12:52:44;,19044,EMS: VEHICLE ACCIDENT,2016-06-09 12:56:01,HORSHAM,HORSHAM RD,1
40.2551988,-75.2305269,GRAYS LN & TWINING RD;  MONTGOMERY; Station 345A; 2016-06-09 @ 12:54:23;,19446,EMS: CARDIAC EMERGENCY,2016-06-09 12:57:00,MONTGOMERY,GRAYS LN & TWINING RD,1
40.2793320,-75.5618921,FAGLEYSVILLE RD & WAGNER RD;  NEW HANOVER; Station 332; 2016-06-09 @ 12:53:17;,19525,EMS: FRACTURE,2016-06-09 12:57:00,NEW HANOVER,FAGLEYSVILLE RD & WAGNER RD,1
40.1194760,-75.2471430,STENTON AVE & MILITIA HILL RD;  WHITEMARSH; Station 318; 2016-06-09 @ 13:02:58;,19034,EMS: FIRE SPECIAL SERVICE,2016-06-09 13:07:00,WHITEMARSH,STENTON AVE & MILITIA HILL RD,1
40.1194760,-75.2471430,STENTON AVE & MILITIA HILL RD; WHITEMARSH; 2016-06-09 @ 13:05:17-Station:STA29;,19034,Fire: FIRE SPECIAL SERVICE,2016-06-09 13:07:00,WHITEMARSH,STENTON AVE & MILITIA HILL RD,1
40.0099820,-75.2951552,GREENFIELD AVE & W LANCASTER AVE; LOWER MERION; 2016-06-09 @ 13:02:56;,19003,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:07:03,LOWER MERION,GREENFIELD AVE & W LANCASTER AVE,1
40.1792254,-75.1805718,WELSH RD & NORRISTOWN RD; UPPER DUBLIN; 2016-06-09 @ 13:06:05;,19044,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:11:01,UPPER DUBLIN,WELSH RD & NORRISTOWN RD,1
40.3073894,-75.6261065,GROSSER RD; DOUGLASS; 2016-06-09 @ 13:07:24-Station:STA67;,19525,Fire: CARDIAC ARREST,2016-06-09 13:12:00,DOUGLASS,GROSSER RD,1
40.1274502,-75.3618445,MARSHALL ST & N MONTGOMERY AVE; WEST NORRITON; 2016-06-09 @ 13:06:32-Station:STA46;,19403,Fire: FIRE ALARM,2016-06-09 13:12:00,WEST NORRITON,MARSHALL ST & N MONTGOMERY AVE,1
40.3073894,-75.6261065,GROSSER RD;  DOUGLASS; Station 332; 2016-06-09 @ 13:07:26;,19525,EMS: CARDIAC ARREST,2016-06-09 13:12:01,DOUGLASS,GROSSER RD,1
40.3023075,-75.6348069,CROSS RD; UPPER POTTSGROVE; 2016-06-09 @ 13:07:24-Station:STA67;,19525,Fire: CARDIAC ARREST,2016-06-09 13:17:00,UPPER POTTSGROVE,CROSS RD,1
40.3023075,-75.6348069,CROSS RD;  UPPER POTTSGROVE; Station 332; 2016-06-09 @ 13:07:26;,19525,EMS: CARDIAC ARREST,2016-06-09 13:17:01,UPPER POTTSGROVE,CROSS RD,1
40.1316537,-75.3098072,NEW HOPE ST & BELVOIR RD; PLYMOUTH; 2016-06-09 @ 13:13:31;,19401,Traffic: ROAD OBSTRUCTION -,2016-06-09 13:17:03,PLYMOUTH,NEW HOPE ST & BELVOIR RD,1
40.1316537,-75.3098072,NEW HOPE ST & BELVOIR RD; PLYMOUTH; 2016-06-09 @ 13:15:41;,19401,Traffic: ROAD OBSTRUCTION -,2016-06-09 13:17:03,PLYMOUTH,NEW HOPE ST & BELVOIR RD,1
40.1246349,-75.1172377,WHEATSHEAF LN & OLD YORK RD; ABINGTON; 2016-06-09 @ 13:12:11;,19001,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:17:03,ABINGTON,WHEATSHEAF LN & OLD YORK RD,1
40.1792254,-75.1805718,WELSH RD & NORRISTOWN RD; UPPER DUBLIN; 2016-06-09 @ 13:19:48;,19044,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:21:02,UPPER DUBLIN,WELSH RD & NORRISTOWN RD,1
40.2489293,-75.6609923,SHOEMAKER RD & W KING ST;  POTTSTOWN; Station 329; 2016-06-09 @ 13:19:01;,19464,EMS: CARDIAC EMERGENCY,2016-06-09 13:22:01,POTTSTOWN,SHOEMAKER RD & W KING ST,1
40.1163352,-75.1450415,EDGE HILL RD & CUSTER AVE; ABINGTON; 2016-06-09 @ 13:16:02;,19038,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:22:02,ABINGTON,EDGE HILL RD & CUSTER AVE,1
40.2931631,-75.6262811,GILBERTSVILLE RD & E MOYER RD; UPPER POTTSGROVE; 2016-06-09 @ 13:17:06;,19464,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:22:02,UPPER POTTSGROVE,GILBERTSVILLE RD & E MOYER RD,1
40.3142539,-75.6353784,SWINEHART RD & MILL ST;  DOUGLASS; Station 332; 2016-06-09 @ 13:23:48;,19512,EMS: FALL VICTIM,2016-06-09 13:27:00,DOUGLASS,SWINEHART RD & MILL ST,1
40.0899878,-75.1265241,YORK RD & WYNCOTE RD;  JENKINTOWN; Station 382; 2016-06-09 @ 13:25:44;,19046,EMS: VEHICLE ACCIDENT,2016-06-09 13:27:00,JENKINTOWN,YORK RD & WYNCOTE RD,1
40.2316090,-75.4104034,CRESSMAN RD & SKIPPACK PIKE;  SKIPPACK; Station 336; 2016-06-09 @ 13:22:28;,19473,EMS: SEIZURES,2016-06-09 13:27:01,SKIPPACK,CRESSMAN RD & SKIPPACK PIKE,1
40.0899878,-75.1265241,YORK RD & WYNCOTE RD; JENKINTOWN; 2016-06-09 @ 13:25:52;,19046,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:27:02,JENKINTOWN,YORK RD & WYNCOTE RD,1
40.1015898,-75.3981855,3RD AVE & ALLENDALE RD;  UPPER MERION; Station 317; 2016-06-09 @ 13:26:46;,19406,EMS: CARDIAC EMERGENCY,2016-06-09 13:32:00,UPPER MERION,3RD AVE & ALLENDALE RD,1
40.2431360,-75.6195330,HIGH ST & ROSEDALE DR; POTTSTOWN; 2016-06-09 @ 13:29:48;,19464,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:32:02,POTTSTOWN,HIGH ST & ROSEDALE DR,1
40.1799653,-75.3119393,CASSEL RD & SKIPPACK PIKE;  WORCESTER; Station 308B; 2016-06-09 @ 13:33:30;,19403,EMS: HEAD INJURY,2016-06-09 13:37:01,WORCESTER,CASSEL RD & SKIPPACK PIKE,1
40.2109067,-75.2782709,MAIN ST & W WALNUT ST;  NORTH WALES; Station 345B; 2016-06-09 @ 13:34:59;,19454,EMS: UNCONSCIOUS SUBJECT,2016-06-09 13:37:01,NORTH WALES,MAIN ST & W WALNUT ST,1
40.1700093,-75.2227144,BETHLEHEM PIKE & ALENE RD;  LOWER GWYNEDD; Station 351; 2016-06-09 @ 13:38:00;,19002,EMS: CARDIAC EMERGENCY,2016-06-09 13:42:01,LOWER GWYNEDD,BETHLEHEM PIKE & ALENE RD,1
40.1180715,-75.3309630,BASIN ST & VIOLET ST; NORRISTOWN; 2016-06-09 @ 13:40:27-Station:STA27;,19401,Fire: ELECTRICAL FIRE OUTSIDE,2016-06-09 13:42:01,NORRISTOWN,BASIN ST & VIOLET ST,1
40.1737955,-75.1093921,W LEHMAN AVE & BANK ST; HATBORO; 2016-06-09 @ 13:39:47;,19040,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:42:05,HATBORO,W LEHMAN AVE & BANK ST,1
40.2319462,-75.3955182,TOWNSHIP LINE RD; SKIPPACK; 2016-06-09 @ 13:43:37-Station:STA86;,,Fire: VEHICLE ACCIDENT,2016-06-09 13:47:00,SKIPPACK,TOWNSHIP LINE RD,1
40.1909918,-75.4992445,LEWIS RD & RITTENHOUSE RD;  UPPER PROVIDENCE; Station 324; 2016-06-09 @ 13:45:31;,19468,EMS: FRACTURE,2016-06-09 13:47:01,UPPER PROVIDENCE,LEWIS RD & RITTENHOUSE RD,1
40.2319462,-75.3955182,TOWNSHIP LINE RD;  SKIPPACK; Station 336; 2016-06-09 @ 13:43:38;,,EMS: VEHICLE ACCIDENT,2016-06-09 13:47:02,SKIPPACK,TOWNSHIP LINE RD,1
40.2346757,-75.4020451,TOWNSHIP LINE RD & BRIDGE RD; SKIPPACK; 2016-06-09 @ 13:43:51;,19473,Traffic: VEHICLE ACCIDENT -,2016-06-09 13:47:03,SKIPPACK,TOWNSHIP LINE RD & BRIDGE RD,1
40.1127809,-75.4092423,MINUTEMEN LN & SENTINEL RDG; WEST NORRITON; 2016-06-09 @ 13:47:46-Station:STA46;,19403,Fire: FIRE SPECIAL SERVICE,2016-06-09 13:52:01,WEST NORRITON,MINUTEMEN LN & SENTINEL RDG,1
40.1016118,-75.1940266,PAPER MILL RD & RAMP RT309 NB TO PAPER MILL RD; SPRINGFIELD; 2016-06-09 @ 13:54:55-Station:STA6;,,Fire: FIRE ALARM,2016-06-09 13:57:00,SPRINGFIELD,PAPER MILL RD & RAMP RT309 NB TO PAPER MILL RD,1
40.2703309,-75.3022314,TULIP DR & SPRUCE DR;  HATFIELD TOWNSHIP; Station 345; 2016-06-09 @ 13:59:36;,19440,EMS: CARDIAC EMERGENCY,2016-06-09 14:02:00,HATFIELD TOWNSHIP,TULIP DR & SPRUCE DR,1
40.2552707,-75.3407218,WOODS DR & DETWILER RD;  TOWAMENCIN; Station 345B; 2016-06-09 @ 13:59:03;,19446,EMS: DEHYDRATION,2016-06-09 14:02:00,TOWAMENCIN,WOODS DR & DETWILER RD,1
40.1241618,-75.3635805,W MAIN ST & CENTRE AVE; WEST NORRITON; 2016-06-09 @ 13:58:59;,19403,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:02:01,WEST NORRITON,W MAIN ST & CENTRE AVE,1
40.1350413,-75.4778745,LONGFORD RD & GREEN ST; UPPER PROVIDENCE; 2016-06-09 @ 14:06:21-Station:STA99;,19460,Fire: FIRE ALARM,2016-06-09 14:12:00,UPPER PROVIDENCE,LONGFORD RD & GREEN ST,1
40.2430463,-75.6139496,ARMAND HAMMER BLVD & SUNSET DR;  POTTSTOWN; Station 329; 2016-06-09 @ 14:07:20;,19464,EMS: RESPIRATORY EMERGENCY,2016-06-09 14:12:01,POTTSTOWN,ARMAND HAMMER BLVD & SUNSET DR,1
40.1164960,-75.1414998,FERNHILL RD & ROSLYN AVE;  ABINGTON; Station 383; 2016-06-09 @ 14:10:58;,19038,EMS: SYNCOPAL EPISODE,2016-06-09 14:16:01,ABINGTON,FERNHILL RD & ROSLYN AVE,1
40.2170557,-75.1940879,HORSHAM RD & CEDAR HILL RD; HORSHAM; 2016-06-09 @ 14:15:37;,19002,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:17:03,HORSHAM,HORSHAM RD & CEDAR HILL RD,1
40.1537387,-75.4576304,ARCOLA RD & PERKIOMEN TRL;  UPPER PROVIDENCE; Station 324; 2016-06-09 @ 14:16:13;,19426,EMS: SEIZURES,2016-06-09 14:22:01,UPPER PROVIDENCE,ARCOLA RD & PERKIOMEN TRL,1
40.1352356,-75.3030938,GERMANTOWN PIKE & LAUREL LN; PLYMOUTH; 2016-06-09 @ 14:17:25;,19462,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:22:03,PLYMOUTH,GERMANTOWN PIKE & LAUREL LN,1
40.1177632,-75.3728911,SCHUYLKILL RIVER TRL OVERPASS;  NORRISTOWN; Station 308A; 2016-06-09 @ 14:23:51;,,EMS: EMS SPECIAL SERVICE,2016-06-09 14:26:00,NORRISTOWN,SCHUYLKILL RIVER TRL OVERPASS,1
40.1830735,-75.1342709,HORSHAM RD;  HORSHAM; Station 352; 2016-06-09 @ 14:23:56;,19044,EMS: VEHICLE ACCIDENT,2016-06-09 14:26:00,HORSHAM,HORSHAM RD,1
40.1177632,-75.3728911,SCHUYLKILL RIVER TRL OVERPASS; NORRISTOWN; 2016-06-09 @ 14:23:40-Station:STA27;,,Fire: FIRE SPECIAL SERVICE,2016-06-09 14:26:00,NORRISTOWN,SCHUYLKILL RIVER TRL OVERPASS,1
40.1889024,-75.1032841,YORK RD & YORKSHIRE WAY; HATBORO; 2016-06-09 @ 14:20:59;,19040,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:26:01,HATBORO,YORK RD & YORKSHIRE WAY,1
40.4297821,-75.5314799,STATION RD & STOUDT ALY;  UPPER HANOVER; Station 369; 2016-06-09 @ 14:27:40;,18070,EMS: CARDIAC EMERGENCY,2016-06-09 14:31:00,UPPER HANOVER,STATION RD & STOUDT ALY,1
40.1921053,-75.5308099,MAIN ST & N 9TH AVE; ROYERSFORD; 2016-06-09 @ 14:28:32;,19468,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:32:03,ROYERSFORD,MAIN ST & N 9TH AVE,1
40.0051853,-75.2879272,ST PAULS RD & ARGYLE RD;  LOWER MERION; Station 313; 2016-06-09 @ 14:33:53;,19003,EMS: ALTERED MENTAL STATUS,2016-06-09 14:37:00,LOWER MERION,ST PAULS RD & ARGYLE RD,1
40.1252219,-75.0847916,WELSH RD & INVERNESS LN;  LOWER MORELAND; Station 355; 2016-06-09 @ 14:39:54;,19006,EMS: VEHICLE ACCIDENT,2016-06-09 14:42:01,LOWER MORELAND,WELSH RD & INVERNESS LN,1
40.0235280,-75.3227020,BRYN MAWR AVE & W LANCASTER AVE; LOWER MERION; 2016-06-09 @ 14:37:11-Station:STA23;,19010,Fire: FIRE ALARM,2016-06-09 14:42:01,LOWER MERION,BRYN MAWR AVE & W LANCASTER AVE,1
40.0031740,-75.2312770,BALA AVE & UNION AVE; LOWER MERION; 2016-06-09 @ 14:38:01;,19004,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:42:02,LOWER MERION,BALA AVE & UNION AVE,1
40.1252219,-75.0847916,WELSH RD & INVERNESS LN; LOWER MORELAND; 2016-06-09 @ 14:39:57;,19006,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:42:02,LOWER MORELAND,WELSH RD & INVERNESS LN,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2016-06-09 @ 14:44:19;,19464,EMS: SEIZURES,2016-06-09 14:47:00,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.1598791,-75.1344614,MARYLAND RD & COMPUTER AVE;  UPPER MORELAND; Station 384; 2016-06-09 @ 14:41:32;,19090,EMS: HEMORRHAGING,2016-06-09 14:47:01,UPPER MORELAND,MARYLAND RD & COMPUTER AVE,1
40.1302785,-75.4521468,MILL RD & CRESSON BLVD; UPPER PROVIDENCE; 2016-06-09 @ 14:46:07-Station:STA99;,19460,Fire: FIRE ALARM,2016-06-09 14:51:01,UPPER PROVIDENCE,MILL RD & CRESSON BLVD,1
40.1252219,-75.0847916,WELSH RD & INVERNESS LN; LOWER MORELAND; 2016-06-09 @ 14:47:08-Station:STA8;,19006,Fire: VEHICLE ACCIDENT,2016-06-09 14:51:01,LOWER MORELAND,WELSH RD & INVERNESS LN,1
40.1252219,-75.0847916,WELSH RD & INVERNESS LN; LOWER MORELAND; 2016-06-09 @ 14:50:05;,19006,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:51:03,LOWER MORELAND,WELSH RD & INVERNESS LN,1
40.1723141,-75.4927278,HIGHLAND AVE & DEAD END; UPPER PROVIDENCE; 2016-06-09 @ 14:48:39-Station:STA99;,,Fire: FIRE ALARM,2016-06-09 14:52:00,UPPER PROVIDENCE,HIGHLAND AVE & DEAD END,1
40.2285620,-75.3196963,OBERLIN TER & WELLINGTON TER;  TOWAMENCIN; Station 345B; 2016-06-09 @ 14:49:45;,19446,EMS: FALL VICTIM,2016-06-09 14:52:01,TOWAMENCIN,OBERLIN TER & WELLINGTON TER,1
40.2514920,-75.6033497,RT422 BYP & PORTER RD UNDERPASS; LOWER POTTSGROVE; 2016-06-09 @ 14:49:04;,,Traffic: DISABLED VEHICLE -,2016-06-09 14:52:02,LOWER POTTSGROVE,RT422 BYP & PORTER RD UNDERPASS,1
40.2457310,-75.3416869,SUMNEYTOWN PIKE & TOWAMENCIN AVE; TOWAMENCIN; 2016-06-09 @ 14:50:28;,19438,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:52:02,TOWAMENCIN,SUMNEYTOWN PIKE & TOWAMENCIN AVE,1
40.0314634,-75.2517063,SPRAGUE RD & FLAT ROCK RD; LOWER MERION; 2016-06-09 @ 14:52:36;,19072,Traffic: ROAD OBSTRUCTION -,2016-06-09 14:56:03,LOWER MERION,SPRAGUE RD & FLAT ROCK RD,1
40.1314771,-75.2659538,NORRISTOWN RD & STENTON AVE; WHITPAIN; 2016-06-09 @ 14:53:55-Station:STA33;,19422,Fire: VEHICLE FIRE,2016-06-09 14:57:00,WHITPAIN,NORRISTOWN RD & STENTON AVE,1
40.2006910,-75.2160320,W WELSH RD;  LOWER GWYNEDD; Station 351; 2016-06-09 @ 14:55:04;,19002,EMS: VEHICLE ACCIDENT,2016-06-09 14:57:01,LOWER GWYNEDD,W WELSH RD,1
40.2048367,-75.2228211,W WELSH RD & LOWER STATE RD; LOWER GWYNEDD; 2016-06-09 @ 14:55:18;,19002,Traffic: VEHICLE ACCIDENT -,2016-06-09 14:57:03,LOWER GWYNEDD,W WELSH RD & LOWER STATE RD,1
40.1314771,-75.2659538,NORRISTOWN RD & STENTON AVE; WHITPAIN; 2016-06-09 @ 14:55:03;,19422,Traffic: VEHICLE FIRE -,2016-06-09 14:57:03,WHITPAIN,NORRISTOWN RD & STENTON AVE,1
40.2519290,-75.2736320,BROAD ST & MEDICAL CAMPUS DR;  HATFIELD TOWNSHIP; Station 345; 2016-06-09 @ 14:57:09;,19446,EMS: NAUSEA/VOMITING,2016-06-09 15:02:01,HATFIELD TOWNSHIP,BROAD ST & MEDICAL CAMPUS DR,1
40.3790884,-75.4812342,ADAMS ST & E 6TH ST; RED HILL; 2016-06-09 @ 14:59:26;,18076,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:02:03,RED HILL,ADAMS ST & E 6TH ST,1
40.0958096,-75.4508467,OUTER LINE DR & JOSEPH PLUMB MARTIN LOOP TRL; UPPER MERION; 2016-06-09 @ 14:56:58;,,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:02:03,UPPER MERION,OUTER LINE DR & JOSEPH PLUMB MARTIN LOOP TRL,1
40.0958096,-75.4508467,OUTER LINE DR & JOSEPH PLUMB MARTIN LOOP TRL; UPPER MERION; 2016-06-09 @ 14:57:00;,,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:02:03,UPPER MERION,OUTER LINE DR & JOSEPH PLUMB MARTIN LOOP TRL,1
40.1213935,-75.0797624,VALLEY RD & GEORGE RD; LOWER MORELAND; 2016-06-09 @ 14:58:43;,19046,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:02:03,LOWER MORELAND,VALLEY RD & GEORGE RD,1
39.9815474,-75.2732889,DORSET LN & ROCK GLEN RD; LOWER MERION; 2016-06-09 @ 15:07:50;,19096,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:11:02,LOWER MERION,DORSET LN & ROCK GLEN RD,1
40.1325270,-75.2602070,NORRISTOWN RD & HUNTSMAN LN; WHITPAIN; 2016-06-09 @ 14:53:55-Station:STA33;,19422,Fire: FIRE POLICE NEEDED,2016-06-09 15:12:00,WHITPAIN,NORRISTOWN RD & HUNTSMAN LN,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2016-06-09 @ 15:10:48;,19468,EMS: RESPIRATORY EMERGENCY,2016-06-09 15:12:01,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.1532684,-75.1895576,LIMEKILN PIKE & TURNPIKE OVERPASS; UPPER DUBLIN; 2016-06-09 @ 15:10:51;,,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:12:03,UPPER DUBLIN,LIMEKILN PIKE & TURNPIKE OVERPASS,1
40.1325270,-75.2602070,NORRISTOWN RD & HUNTSMAN LN; WHITPAIN; 2016-06-09 @ 14:55:03;,19422,Traffic: VEHICLE FIRE -,2016-06-09 15:12:04,WHITPAIN,NORRISTOWN RD & HUNTSMAN LN,1
40.2674901,-75.3763943,MAIN ST & CLEMENS RD;  LOWER SALFORD; Station 344; 2016-06-09 @ 15:15:33;,19438,EMS: CARDIAC EMERGENCY,2016-06-09 15:17:00,LOWER SALFORD,MAIN ST & CLEMENS RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2016-06-09 @ 15:15:47;,,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-06-09 15:17:02,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.1723141,-75.4927278,TOWPATH  & RR OVERPASS; UPPER PROVIDENCE; 2016-06-09 @ 15:18:15-Station:STA99;,,Fire: TRASH/DUMPSTER FIRE,2016-06-09 15:22:01,UPPER PROVIDENCE,TOWPATH  & RR OVERPASS,1
40.0746191,-75.1511816,SHOPPERS LN & WASHINGTON LN; CHELTENHAM; 2016-06-09 @ 15:16:39-Station:STA2;,19027,Fire: WOODS/FIELD FIRE,2016-06-09 15:22:01,CHELTENHAM,SHOPPERS LN & WASHINGTON LN,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2016-06-09 @ 15:17:32;,19040,EMS: LACERATIONS,2016-06-09 15:22:02,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.1256367,-75.3396547,SWEDE ST & W WOOD ST; NORRISTOWN; 2016-06-09 @ 15:33:22;,19401,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:37:02,NORRISTOWN,SWEDE ST & W WOOD ST,1
40.0749721,-75.2959649,SPRING MILL AVE & JONES ST;  CONSHOHOCKEN; Station 313A; 2016-06-09 @ 15:36:28;,19428,EMS: CARDIAC EMERGENCY,2016-06-09 15:42:01,CONSHOHOCKEN,SPRING MILL AVE & JONES ST,1
40.0811129,-75.1268324,OLD YORK RD & OLD YORK RD SPUR; CHELTENHAM; 2016-06-09 @ 15:39:47;,19027,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:42:02,CHELTENHAM,OLD YORK RD & OLD YORK RD SPUR,1
40.1670212,-75.2902532,SKIPPACK PIKE & DEKALB PIKE; WHITPAIN; 2016-06-09 @ 15:39:31;,19422,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:42:02,WHITPAIN,SKIPPACK PIKE & DEKALB PIKE,1
40.1274581,-75.2702162,TOWNSHIP LINE RD & NARCISSA RD; WHITPAIN; 2016-06-09 @ 15:44:19;,19422,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:46:01,WHITPAIN,TOWNSHIP LINE RD & NARCISSA RD,1
40.1026316,-75.2786731,W GERMANTOWN PIKE & BUTLER PIKE; PLYMOUTH; 2016-06-09 @ 15:42:53;,19462,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:47:01,PLYMOUTH,W GERMANTOWN PIKE & BUTLER PIKE,1
40.3206992,-75.3351734,4TH ST & ERIE AVE;  TELFORD; Station 339; 2016-06-09 @ 15:48:42;,18969,EMS: GENERAL WEAKNESS,2016-06-09 15:52:00,TELFORD,4TH ST & ERIE AVE,1
40.1020058,-75.0946004,MEETINGHOUSE RD & TIMBERGATE DR; ABINGTON; 2016-06-09 @ 15:50:52-Station:STA200;,19046,Fire: FIRE ALARM,2016-06-09 15:52:00,ABINGTON,MEETINGHOUSE RD & TIMBERGATE DR,1
40.1274581,-75.2702162,TOWNSHIP LINE RD & NARCISSA RD; WHITPAIN; 2016-06-09 @ 15:52:47;,19422,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:56:02,WHITPAIN,TOWNSHIP LINE RD & NARCISSA RD,1
40.2674901,-75.3763943,MAIN ST & CLEMENS RD; LOWER SALFORD; 2016-06-09 @ 15:55:24;,19438,Traffic: VEHICLE ACCIDENT -,2016-06-09 15:57:01,LOWER SALFORD,MAIN ST & CLEMENS RD,1
40.1104993,-75.1146652,SUSQUEHANNA RD & SEWELL LN; ABINGTON; 2016-06-09 @ 16:00:54;,19046,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:02:00,ABINGTON,SUSQUEHANNA RD & SEWELL LN,1
40.1313911,-75.2664200,NARCISSA RD & NORRISTOWN RD; WHITPAIN; 2016-06-09 @ 15:44:19;,19422,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:02:01,WHITPAIN,NARCISSA RD & NORRISTOWN RD,1
40.1313911,-75.2664200,NARCISSA RD & NORRISTOWN RD; WHITPAIN; 2016-06-09 @ 15:52:47;,19422,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:02:01,WHITPAIN,NARCISSA RD & NORRISTOWN RD,1
40.2883557,-75.3785374,MAPLE AVE & YODER RD;  FRANCONIA; Station 344; 2016-06-09 @ 16:05:31;,19438,EMS: NAUSEA/VOMITING,2016-06-09 16:06:06,FRANCONIA,MAPLE AVE & YODER RD,1
40.2402520,-75.3465211,SUNSET WAY & ADAMS RD;  TOWAMENCIN; Station 345B; 2016-06-09 @ 16:08:52;,19438,EMS: UNKNOWN MEDICAL EMERGENCY,2016-06-09 16:11:00,TOWAMENCIN,SUNSET WAY & ADAMS RD,1
40.1805757,-75.1333253,HORSHAM RD & DRESHER RD; HORSHAM; 2016-06-09 @ 16:09:31-Station:STA15;,19044,Fire: WOODS/FIELD FIRE,2016-06-09 16:12:00,HORSHAM,HORSHAM RD & DRESHER RD,1
40.1546886,-75.2957444,MEADOW DR & WICK LN;  WHITPAIN; Station 385; 2016-06-09 @ 16:10:56;,19422,EMS: RESPIRATORY EMERGENCY,2016-06-09 16:12:01,WHITPAIN,MEADOW DR & WICK LN,1
40.0890290,-75.3585120,HENDERSON RD & SAULIN BLVD;  UPPER MERION; Station 317; 2016-06-09 @ 16:08:19;,19406,EMS: SEIZURES,2016-06-09 16:12:02,UPPER MERION,HENDERSON RD & SAULIN BLVD,1
40.0232857,-75.2553469,CENTENNIAL RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2016-06-09 @ 16:06:35;,19072,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:12:03,LOWER MERION,CENTENNIAL RD & CONSHOHOCKEN STATE RD,1
40.2484196,-75.2951480,N VALLEY FORGE RD & W MAIN ST; LANSDALE; 2016-06-09 @ 16:06:19;,19446,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:12:03,LANSDALE,N VALLEY FORGE RD & W MAIN ST,1
40.1183720,-75.3518780,MAIN ST & GEORGE ST; NORRISTOWN; 2016-06-09 @ 16:11:45;,19401,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:16:02,NORRISTOWN,MAIN ST & GEORGE ST,1
40.0951520,-75.4062150,1ST AVE & PARK AVE; UPPER MERION; 2016-06-09 @ 16:14:13;,19406,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:17:00,UPPER MERION,1ST AVE & PARK AVE,1
40.1414828,-75.1171420,MORELAND RD & EASTON RD; ABINGTON; 2016-06-09 @ 16:20:07;,19090,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:21:02,ABINGTON,MORELAND RD & EASTON RD,1
40.1558981,-75.1219183,FITZWATERTOWN RD & EASTON RD; UPPER MORELAND; 2016-06-09 @ 16:18:48;,19090,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:22:02,UPPER MORELAND,FITZWATERTOWN RD & EASTON RD,1
40.2774679,-75.2604622,BETHLEHEM PIKE & TREWIGTOWN RD; HATFIELD TOWNSHIP; 2016-06-09 @ 16:23:03;,19440,Traffic: VEHICLE ACCIDENT -,2016-06-09 16:27:02,HATFIELD TOWNSHIP,BETHLEHEM PIKE & TREWIGTOWN RD,1
