business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
L9UYbtAUOcfTgZFimehlXw,2009-04-11,OhvAagILH8MRpZOjDeYEOw,3,"Went back to Liberty Market the other day and bought the Molinari pizza. A friend had complained that the outer edge always burned while the middle stayed too soft and undercooked. I like the stuff that comes on these pies, so I figured I would give it a shot.

She was right. It wasn't unedible, but the middle part was pretty scary. I have no idea how they should fix this problem but this pie wasn't great even though I still love this place.

Oh yeah, Joe, you also need Sweet & Lo!",review,Rg4gzsz3w00vRlIOXcGUIA,1,2,1
NSkmg9I32-BccQsfXKHdAw,2010-07-26,XoBx5_7__zK_dWg08TbmVQ,1,"The location has closed (AGAIN).  Not good if you have prepaid washes or other credits as the business has closed.  Some speculation on other sites is that they have filed for bankruptcy again.

Don't bother stopping by to use their services as the facility is cordoned off and a big sign says ""business closed"".",review,OQPPH3MMG7paqfw1THYGsQ,0,1,0
OypZxwm-jS9QfUwgBmzeyw,2009-08-23,Ivz8DaqoQbXoom7cUxHTHA,2,"Just OK for lots of money. Service was very good, food was nothing special. Butter was rock solid, not spreadable. I would look for another seafood restaurant before ever going back to this one.",review,xU7n0NjHdui0VQShuxEXJw,0,0,0
Lx4ZFP6dIMzi7Ib-ljV-ww,2008-05-01,cT4vUqsgqLdGm695YUjYLQ,5,I think this is the best fast mexican food in Chandler or the surrounding area.  The food quality is high and consistant.  The prices are downright CHEAP.  I really like the bean and cheese burritos and the chili relleno burritos.  The jalapenos and carrots are a must and I am thrilled that they started selling Tamarindo.,review,T7J9ae0wTskrI_Bgwp-4cA,0,2,0
CV4DDFG6tII-ehzaWPXK4g,2009-11-23,RZR-7H08xrPVTusHSawFvw,4,"Breakfast, Lunch or Dinner, love Wildflower. For breakfast the stuffed french toast is awesome, lunch any of their sandwiches are good. I don't really care for the salads but I love the Potato cream cheese soup. The ice tea is so good and the desserts are wonderful. My favorite thing is the Salmon Alfredo, that they serve with yummy garlic toast. 

I like the order at the front and they bring it to you, very convenient and I don't have to tip!",review,tfYiqaLU5swUfMO9JJp9Dg,1,1,1
3OauvrqUU8nDLWcW6q9hGQ,2009-12-04,YuatdmTpwSjym3GwUtSaPA,3,"I can only give this place an OK because that's just what I have had from them so far- food that was ok, not slap your grandma good! The menu is kind of hard to understand but I know that I like chicken pho so I ordered that the first go-round and just wasn't wowed like I wanted to be. The noodles were good but the broth just wasnt to my liking. The second time I had pork noodles (dry) and it was better but still not GOOD. JD had the spicy noodle soup and that was good too, but , again, you guessed it-OK. I haven't given up on it yet because it is so close to my house and the people are so nice and friendly.  Any suggestions on what to order won't be ignored.",review,wC1CPV5bf--bDLtlhNSPLg,1,1,1
MLVKDbuI2xaOJQ4-NZj2MQ,2012-09-13,SpsG9nQNrk1jO446zqdK-g,5,Best pasta I have ever had. Don't go there if you're looking for a two-pound chicken parm or endless breadticks.,review,sul0rJDvTT9QTMGiuA52WA,0,0,0
sI-2c9HZ0RjZX1OU-5DW0A,2011-07-21,R4OYHqwjWHQEg8VSHAeWuA,5,"This is my new addiction! Took some friends and family here to celebrate my mom's birthday, it was her first time and she had a blast. 

Our first chef Poncho isn't at this location any more which we were disappointed about but ended up having another great chef named Sam. He was funny and the food was great! I tried grilled shrimp for the first time and I am a fan. 

Our waitress was awesome! On top of everything, funny and she told us Sam was the head chef and that it was an honor to have him cook our food and that she was so glad we got him, seeing that it was the first time for almost everyone in our group to try a place like this.

We have also had dinner on the patio when it was cooler out and enjoyed it too. I will be eating here often.

Thanks Hayashi for always making my dining experience fun and delicious",review,kSvFC3l_v1T6Q6S89IjqDw,0,0,0
rrd7NeAgARDNzPsxxsBJiQ,2012-07-29,aHH5Bmfi0pWUhD7V5lMGbA,5,"This is the only work of his that I have seen in person. After living in the valley since 2002, I FINALLY decided to head out that way.  I found the information about the life and times of Frank Lloyd and his 3rd wife very interesting. The house was amazing and beautiful. I especially loved the local rocks cast into the concrete, and the lines that created a flow.   I would highly recommend this tour to any one with an interest in form, function, and beauty.",review,fLjjtm4beQfqPxLfeuqboA,0,0,0
HiTpXu1BNE2DlvjyqpObjw,2012-03-10,IK9QPImSRZNqng0MonmvLw,3,"Pleasant and beautiful. Feed the koi fish cheerios. Bathrooms are out of a catalog...I want that! Walk at a snail's pace, because it's not terribly large. When you're done, walk down to Pita Jungle or Lola Coffee!",review,oVWlHAwQBOqP0TuK6cifIg,1,1,0
R6aazv8FB-6BeanY3ag8kw,2010-11-13,Y40PS2JdUlbAIbsQ9NVeYw,4,"If you can avoid the vintage smell you're golden. 
I walked in - smelled grandma's place with a hint of Goodwill and decided to get myself acclimated and walked about the store. They have quite the selection of vintage furniture, jewelry, and clothes. I fell in love with a few jackets but was all about trying some phosphates and getting my munch on. 

Playing it safe I first ordered the cherry lime phosphate BUT holy carbonation they have a long list of flavors that all sounded if not yummy definitely interesting. 
The food is so good - my chicken salad sandwich was fantastic and came with the best potato salad I've ever had (don't tell my mom). 
I was going to order the champagne phosphate but my pinup girl waitress steered me into getting the pineapple. It was so sweet and not very pineappley but still good. 

For the lady who made a post about no french fries I just want to say, really???  It's nice to have other options and they keep it simple, unique and delicious. I can't wait to share this place with my friends and family.",review,qaAmAU9T_t84UDGiBI98sw,1,2,1
z1Np8_oQECKWGCwJJ8864w,2011-01-29,n5rmItEqGu5eGwm5yfgOHw,3,"Typical chain ""southwestern/Tex Mex"" food in a corporatey atmosphere. They have some tasty dishes and a killer sunday brunch, but everything on the menu is kind of ambiguous.

Prices here are about on par with most places of this type (I put it in the Applebee's, TGI Friday's, Charleston's, etc.) category. 

I enjoyed my visit to this location better than my visits to the PV and Tempe locations.",review,JgDkCER12uiv4lbpmkZ9VA,0,1,0
5Wej_VIpvaXhRTXrdpPQ6w,2008-07-17,-Ix31W3vK3y9aRMFt60R3w,2,"My name is Christi and I'm a carb addict. Bread with my pasta. My lover's pizza crust (classy, oui?). Hashbrowns with my French toast. 

I've tried to quit, but I can't. And, I've also resigned myself to the life-is-too-short theory, so what the hay, bring on the starch.

I did almost get a salad at Bar Louie's because it was a pretty late dinner and I wanted to save room in my belly for dirty martinis. But, they have an appetizer that I couldn't live without trying - Warm Pretzel sticks. 4 huge soft, warm pretzels covered in salt, served with cheese sauces and honey mustard dip. Simple, yet during my carb withdrawl that night, it was the greatest tasting thing I had ever eaten. 

I can vouch for the pretzels, but other than that, the service blew chunks. Over 15 minutes to get shots of jager when we were the only table in our server's section. When people order jager, that means they're on a mission, so give it to them...fast! 

We canceled our drinks and left to drink wine in our hotel room. We knew we'd get drinks faster there. 

If you're gonna go, go for the pretzels, not for the jager.",review,LjqRoxm1-OwhkGxo3aYmTQ,1,1,1
V1nEpIRmEa1768oj_tuxeQ,2009-04-16,e7Qz1hkaMUKgIZwRlj0gtg,4,"pros

good pizza
fancy , expensive but not outrageously expensive
clean interior
outside setting with heating lamps to add to setting. 
good drinks (got a green tea, the name of the tea, called ""Infusion"", lives up to it's name!!!)
the design of the outside, and inside, makes the place a 5/5 for the interior. the food is great! me and a friend shared pizza (toppings were meaty sausage and cheese). the bill didn't come out to a large amount. the wait was a tad excessive. there's a bar. friendly service.


cons:
none for me, been here only once and will never be here again because we were tourists",review,TBP7qPt0cPjtSh_k7OTMQw,2,2,1
16SBP4NJhr7PTOW-WnRL5A,2010-12-15,vsXj6dELMZYb3Z_0kMN-Xw,1,"First off the woman who answers the phone is not impressive at all.   I called to consign my furniture and when I asked her about some info on the store,, she said "" do you want to consign your table or not!"".  Quite rude.  That was a turn of for me.....
The next day I went in the store for some info but when I entered I knew this wasn't the right fit for my Robb & Stucky table.  The place had older style furniture..dated couches, florals, mauves.  There was one accessory that I would  buy in the whole store.  

Needless to say, I won't be coming back or consigning my table or anything else...rude stuff + gross stuff...what more can I say!",review,ASDRgz4AAaJY9IvTrIJNsg,0,2,1
Wg_mT_9_tLbsLfzTtnOBqA,2012-07-25,mZWmmsB49IAIi0i6Kf9B6g,3,"Inexpensive for the early bird special.  $5.55 for the combination plates that include egg roll, soup, rice, and your selection.  If the food only had more seasoning or flavor?  It was very bland and flavorless.  I usually do not use soy sauce, but needed to use it to add something to my dish.  

Neat features: Koi pond inside with a bridge over it.",review,SEDFpR4oMPKqXMjbJiMGog,1,1,0
TTjdeeMfTw9s9vg4T1a3pw,2011-01-26,8YMNavgYg6aTEzkmtvxdkg,5,"I love Gabriel. He does an amazing job every single time I'm there. I generally get two peekaboo highlights put in, and a cut and style, and always leaving looking great. His attitude is always upbeat, it would be impossible to spend any time in his chair and not leave in a good mood. The salon is always clean and comfortable. I never feel like I'm being forced into spending more money or buying product, but when I have a question about what I should be using in my hair Gabe always makes excellent suggestions. I have recommended him a good friend and my mother and both love him. My mother even left her stylist of 10 years to start going to him because of the excellent service he provides.",review,V6rhoTCw7S6H8eHwv2M6Vg,0,2,0
r3r_bAfa6pZKIhQB82FizQ,2009-05-30,xp6Pfn9xSeM-NiDfAhI1pg,2,"Trust me... no one wants this place to do well more than me. However, after 4 visits I have to confess that it is a solid 2-stars. I'm confident in my comments... and maybe a little heartbroken.

1. Loved Chef Wade Moises when he was at SASSI in Scottsdale. I'm a fan for god's sake.

2. I'm a big pasta-crazed fool. Seriously love it.  

3. Love dwntwn Phx.

So what could go wrong? 

Service: 
No one to greet you properly at the door. The space is awkward enough as it is.  Staff was always inattentive and often seen hanging out at the bar. When asked why cocktails the ""signature cocktails"" took so long to prepare, the server responds clumsily ""Because I had to read and learn how to make them just now."" Yikes.

Back to the greeting... We waited about 2 minutes in the doorway listening to staff sitting at the bar chat about how they hoped they could close early that night. It was only 4:30 pm.

Vibe:
The space feels cold and almost clinical. With the lack of fabric in the space, it feels like I'm the ER of a hospital (minus the curtains that surround each patient bed.) The staff certainly doesn't add warmth. Also reminds me of a corporate staff break room. Art on the walls is just bizarre (read other's comments.)

The Cocktails:
They look good on paper. See my comment above about Service. That's all I can really say. 

The Food:
Each time, the Fritto Misto app ($9) was salty and sad to look at. Orecchiette with Sausage ($15) looks fantastic on paper, but never quite right. 

In fact, I've tried every pasta dish on the menu. I'm simply heartbroken. I crave handmade fresh pasta, but the pasta here just leaves me guessing... I'm I the odd ball out? Why do all these Yelpers love the pasta? It's wimpy and the proteins almost taste boiled (texture and flavor.) Approx quote from a guest, ""gummy handmade pasta that looks like bloated playdoh in water."" The sauces seem near amateur as if they were never tasted before serving. Usually on the salty side.

Forget about portions, price, space, ambiance, whatever. The important question... DOES IT TASTE GOOD? 

Sadly, no.

At each visit, I brought other notable chefs from the Valley. In one instance, the five of us ordered an entire dinner, ate a few bites of each dish, asked for the bill and decided to head next door to Sens for dinner (which is another review in the making.)

I'll wait till sometime in the fall season before heading back to Pasta Bar. Maybe it needs more time (although it's been open for a few months already.) 

As always, I'd encourage you to try it out and make your own decision. Wade is a talented chef who can do amazing things in the kitchen. I have faith in you my friend!

Side note... for those of you who fixate on butter and bread service at restaurants, do us all a favor and stick to your cheap filler salad bars. Bread and butter service is simply never worth commenting on as a crucial component of a meal unless it's stellar.  (BTW... I realize the irony of making commentary on the worthless comments)",review,HaDEZSNSTNFmq6laVB6ZMQ,6,12,3
YeDYa6tYL16CyqYvUVOtLw,2011-01-29,9OwfnHMWuznxk9pckE6cDQ,2,"Ok...  I'm a Die Hard Jimmy Buffett Fan - a Parrot Head through and through!

But...  This place sucked.  I've been to half a dozen different Margaritaville Restaurants and I knew what to expect, but this one by far failed to meet my minimal expectations.

The service is slooooow, food is canned and poor quality, drinks are weak and expensive.  The only upshot was all of the Jimmy Buffett paraphernalia and music, and I've already got a lot of that stuff.

The next time I'm itching to get my island groove on, I'll do it right.  We'll grill chicken and burgers in the back yard, put the booze in the blender, light the Tiki torches, invite 20 or 30 people over and jam to Jimmy.  More fun to set sail to St. Somewhere in your own back yard than it is to have to endure the Glendale Margaritaville.

FINS UP!",review,P_LzcrlVXFdgBq_24UnlUw,0,2,0
6TuM3UyFP9O9uzTP0dVZMw,2012-06-20,rzoYyjTXT5ga6RsgzhLa9w,5,"If you want a good meal that will fill ya up, for a fair price...Wally's is a great choice!

The menu has great variety.  If you want a burger, there are many to choose from.  Each is huge and juicy, and comes with your choice of a side....go with the blended fries that include deliciious sweet potato fries.

Want a salad?  Again, many to choose from...my favorite is the chinese chicken.  And, in case you missed my earlier comments, expect a BIG salad.

And, if you're not watching your calories, then try any of their specialty mac'n'cheese dishes.  WOW!

I can't comment on the desserts because I can't eat anything beyond the entrees...but, I've seen others order a dessert; they looked yummy and - you guessed it - HUGE!

And, here's the thing about Wally's:  they're ""good people"".  in addition to providing you with a great meal, Wally's staff are active supporters of non-profit organizations in the greater Phoenix area.  I have first-hand knowledge of their support for the Valley of the Sun Unted Way, and the Boys and Girls Clubs of Greater Scottsdale.  I have no doubt they support other causes.",review,Q78i-PR6G2Nve0lfJ3YnGg,1,2,0
lktu5JPDlQUG-7cV7gOzDQ,2009-10-28,OA_eRg3yvFdCv2UQV2MHoA,5,"Drinking coffee from Cartel makes me want to get my own San Franciscan SF-25B Coffee Roaster, in much the same way I wanted my own pottery wheel after seeing the movie Ghost.

It's. That. Good.",review,emNXAAschSlcvqmDZFj5TA,15,15,20
le1IsRLrTq2Xo78RyFpsnw,2011-06-19,7xEKnQPNDz7-EwMTXsqjZg,3,"Super fast service of OK-tasting subs. I've definitely had better, so the signs hanging all over the place that claim that they're ""gourmet"" is definitely a bit of marketing puffery. Yes, it's gourmet compared to....actually, I think Subway makes a better sub, so I can't really compare it to being more gourmet than anything really. Maybe it's gourmet because they put a ton of sprouts (and lettuce) in the sub? 

I will give the place props for the very speedy service. I ordered my sub and it was handed to me within 1 minute. Another thing I noticed about the place was that it was filled with male patrons. If you're a single lady looking for a manly man, come to Jimmy John's.",review,pNNo7mVPI8j3HFCw9tuzPA,0,0,0
3DMvGD8ZmlMQmhwV66hdSA,2011-03-25,UqQajW_qq-42RUm376XdXA,3,"Good Chinese food, great value -- especially for lunch.  China Village is one of my regular haunts for Chinese food when I'm in the neighborhood.  The building may look run-down, but the food and service are good.",review,q_depZqSFOtI0kT3F6Ihbw,0,0,0
t4aP7ksa716XY6S4EsWFqw,2011-04-30,L9vNexAqXeDn9VKBQ_2-NQ,5,"At length: A trip to Kauai for our friends' wedding several years back led us to Puka Dog and the discovery of another type of holy matrimony: the perfect union of frankfurters and tropical fruit. Our friends are still together eight years later, but how my hot dogs have longed for the companionship of a little pineapple and banana relish.

Disconsolate from my long lost love, I have abstained from the hot dog community (except for Ted's, because it's amazing and what happens in Tempe, stays in Tempe) until a new beau arrived: Maui Dog.

In short (ish): Yummy, yummy, yummy, I've got Maui Dog in my tummy. I tried the Sweet & Spicy Dog (favorite!!!) and the Lava Dog (messy!!!) and the house made fries. Everything was delish, and I'll be back to try the rest. The restaurant is a cute, clean, pseudo-dive (kind of a Two Hippies vibe) with a few tables inside and a dog-friendly patio (tee-hee). It's funky and it's affordable. Go ahead, try it. You just might fall in love.",review,gJEJg1fPVDPnkdcVFbVlBQ,0,0,0
pAHUC05ceak48e745i6G4g,2012-02-28,r8r4aZHyTtPk5Ntad7FDaA,5,"The service here was wonderful, really friendly and personable. And the food was OUTSTANDING! That Brulee burger was perfection, paired with some fries and a marshmallow shake. I wanted to stay in town another day, just to come back here to eat!",review,qw-XefCQKAyQkbAxbmD6aQ,0,2,0
KBG28p3lGX17hOPoHhq5PQ,2012-12-01,Rluzf-g97XfB_xdTeN63cw,5,Best sushi in town.,review,-Gylxh4yUIsUbOeXyrqeHQ,0,0,0
FURgKkRFtMK5yKbjYZVVwA,2012-06-16,ov3wOSA40p8l7jlS_sZqJg,4,"I have visited Windsor twice now and I would describe it as fun, trendy, and a little hipster. The drinks are great, good combinations with fresh, unexpected ingredients. I love the 80's soundtrack, my only complaint is that it was a bit too loud at night, so you had to scream to talk. The food is very good, kind of a modern take on comfort food. The brown bag chicken sandwich had a lot of flavor and the mac and cheese is done really well, just the amount of flavor and creaminess. The crab cake BLT was very good as well, the cakes were mostly crab, very fresh tasting.",review,2hXL2ExBsgjJNpm6BJy0lg,1,0,0
rOHs19lhPWXiuPMHzNbJZg,2012-06-06,Tp5BCuA3xyONjY0VMho7YA,4,"Oh lawd!!!

So, I'm a relative nevercomer to this cuisine. Like most people, I hear 'Szechuan' and I think 'just spicy Panda Express food'. Meh. I couldn't have been more wrong.

I was in Atlanta with a friend, and he took me to a place that specialized in Szechuan cuisine. I had my first experience with Szechuan peppercorns there, and I was hooked. All I can say is, if you haven't already tried authentic Szechuan cuisine, then you owe it to yourself to give this place a shot. And if you HAVE, then you already know what I'm tombout and you probably already eat here all the time any damned ways. 

Enough other reviews have touted the wonders of that amazing spice, the Szechuan peppercorn, so I'll let their words be the guiding lights of wisdom for that. What I'm gonna tell you is- I travel all over this great nation of ours, and this place delivers the goods, in the way that I want them. The food is inexpensive, it's reliable tasty, and it's exactly what it's supposed to be. Other people have complained about the service, and to that, all I can say is:  ""get over it"". It is what it is, and I haven't had any problems here. Their food is exactly what it should be, it tastes exactly like it's supposed to, and I love it.

Still keeping an eye out for one of these Asian girl + white guy couples, though...",review,U5JyHRVayfHRHipogAq84A,0,1,0
yRga-WpyfZRz8Es4OpyMhA,2012-10-09,LvD6deYIQ_Nl8kzSMIKAAw,1,"I have only been going to LA Fitness for about 6 months. I live in Scottsdale and work in Phoenix, so I go to the 20th St & Camelback, Scottsdale and Oak and McCormick Ranch locations.  The Scottsdale locations are GREAT! They are clean, the staff is really nice and I see people cleaning the equipment when they are done.  What is it with the Camelback crowd?  The place really smells bad! It really needs a good cleaning. There has been this big spot on the carpet in front of the womens locker room since I started.  I was on the treadmill the other day really noticing how stinky it was and then the guy next to me finished up and just walked off, I swear he was sweating like a pig, left the equipment drenched! UGH!!!  Good God! I couldn't believe it, Can't the employees make these people clean after themselves?? The reviews are right about the staff just hanging around at the front desk.....they should be cleaning something, anything.  It really is a shame that this centrally located facility is a real stinky mess!!  I can't wait for the new one to open on 7th Avenue! Maybe then they may clean up their act.",review,t_jYLnGYRO0zxqScljX8Rg,0,1,0
plPRO44rGZHQWyOzgH-5ig,2012-02-07,kFBwGlC1CM6jtX2V_-Wxmg,2,Unfortunately this UPS location is less than friendly or helpful.  Try the location near Fry's in Fountain Hills.  They are very friendly and helpful!!,review,bqOdnzSn0Dj7-a_SlLc8HQ,0,0,0
zOCdVUKUN3b-obT67Qjyww,2012-07-28,vFQuay8eMRYhcrLCmTq8_A,3,"I will start with our experience from the time we walked in. The customers sitting in the restaurant stared and some laughed. I guess we missed the whites only sign on the front door. However my husband and I love to try new things and don't care what people think. The hostess however was nice and pleasant. Our waiter was also great.  The food here was delicious for an appetizer we had the stuffed mushrooms which were to die for. Our main entrees were the German meatloaf and my husband ordered the tenderloin. My whipped potatoes were so delicious. The cabbage was awesome not to sweet not to salty and the meatloaf was refreshing. My husband enjoyed his tenderloin and fries as well. It was seasoned perfectly.

The skinny is if you don't mind being treated like the 13th amendment was never signed by the patrons of Haus Murphy's and want some Excellent German food this is the place to go. The staff here were great though.",review,Qbjjv9H_JQ-9IgjvXaRLPQ,0,5,0
Zpl8mUrhJJizHHOhbP4bxQ,2011-05-18,CCLNquEEZBypPb5lPZUD6A,3,"tip: if ordering in the drive thru - either there is no speaker system or it's out of order - when the person wearing an apron walks up to the side of the menu and stares into your car that means ""Hi, can I take your order"" There was a few seconds of awkward silence and wondering WTH this person was looking in the car for before we figured out she was there to take our order :)

Since moving to the west valley from southern CA we've been itchin' to find a replacement for Alberto's or Taco San Pedro. Humberto's reminds me of awesome hole in the wall type Mexican food, but unfortunately still leaves something to be desired.

With that said here's info on what we had:
If you're from So Cal and have had Northgate's shrimp ceviche Humberto's comes awfully close.  Verdict - Ceviche - good.
Cheese quesadilla - cheesy - did the job
Nachos - good

If you've been out late partying it up and need to satisfy the munchies monster Humberto's should do.",review,Y8qbeE1E6chGtorUpQGZ3Q,0,0,1
l6EcX0blOzMqHWSdTHXLLg,2012-10-07,tLgLjWNiMctzj0ezxKEE_Q,1,Ok I'm very surprised by the reviews on here. I'm not one to want to write negative  reviews but our food was so bad I couldnt help myself. Maybe this place was having an off night tonight but their pizza barely had any cheese on it and the crust was soggy. Unfortunately the pizza was better than the wings that were overly breaded and soggy as well. Thank God we had a groupon and didn't have to pay full price. Won't be ordering from here again. Disappointing :(,review,tCobUVoJSBdFrb3041vklg,0,0,0
YI96mMSf2GxXq7aFHLHx3g,2007-03-05,8ZxOXO0p5xT378RnAmV6nw,4,"Really great happy hour. The wines by the glass are $5 and are a much better value than the tapas they have on special (also for $5). The tapa plates are tiny, hence the 4 stars only. 

Must have: eggplant canelloni, manchego cheese, pancetta dates, Foie gras (just because I LOVE foie gras)
Skip: Lobster corn dogs -- while this was interesting, you couldn't taste the little crumb of lobster inside. 
So-so: yucca frites, French fromage

All in all, a lovely way to spend an early Sunday evening.",review,zLIV35n1gZ4fg6cGSRqNIA,1,1,0
8v1MWkAeU3nEuqGd27jZeQ,2009-11-09,fZXhCxuyzY8mUpgkeg96Aw,4,"The other day, had a lunch from there. 

No, didn't eat at the restraint, but we picked up a very sizable lunch for a family reunion. The lady that helped us was very gracious, and accommodating. I know, how can someone helping with take out be accommodating, because, my sister, being the wild and crazy type (and to accommodate her husband) ordered 12 Pasteles uncooked, just as raw as can be. Why, so he could freeze some for Thanksgiving. That's the Puerto Rican in him. A holiday is better when it reminds you of childhood. 

The food was excellent, the Ropa Viejo nice and tender. The Paradise Pork (I think that's what it was) was also very good. And didn't taste like a pig. (The only good part of a pig for me is the other food group: BACON!) 

And we all discovered deep fried plantains, excellante'. 

Dessert was rich, sensual, wonderful and sexy!",review,oG7z4APa-gjggR5Sv1ivCw,0,0,0
9cmq0_NV08ejfNsSgr2c-Q,2012-03-18,R0Q7dMneHy0g50N_QtIkXw,4,"I've been coming to this place semi-regularly since they opened, and I love the drinks and service.  You always get a friendly welcome and the staff is eager to explain the menu.

I'm a chocolate-lover so I usually order a Frozen Hot Koko with almond flavoring...SOO  GOOD!!!

The only thing keeping it from 5 stars are the prices.  Like most places, prices are set so that the large is the best value, but a pair of larges for me and the gf runs about $20, so we only go a few times a year.  Still they have a few ways to save- a loyalty card program and loyalty tiki cups.",review,oijTMVRAYB6DrSkhLlaHjA,0,0,0
sbsFamEj5wDxNAjUKrMcSw,2012-02-29,YV3ia99QsZceEIOm3ezEYQ,2,Food was marginal....Sunday brunch.  Prices were stupid.  And I felt like I  was in a New Orleans' night club...on Sunday morning.  Ick,review,d52dRQsUK2daiOtdlw-wLw,0,1,2
YQvg0JCGRFUkb6reMMf3Iw,2011-08-11,Un80qMN0QR8dNopmZEUgog,5,"Be sure to see Taylor, her service is great, the food is awesome, had roast beef sandwich ...and a plank of bruschetta!  But without good service the experience lacks. Be sure to try it out.",review,I-sHax6SY-Pqc7xfbHnUyw,0,0,0
nvaAUTTl7oqiJDhuimNG6A,2011-02-17,OJuPyrI8oji5YxlszG7nLA,5,"I am a huge ""foodie"", from a long line of ""foodies"". I grew up living in hotels and on room service and fine dining. This is the best, very best, breakfast restaurant EVER! I have been living in Tempe for about six years now, the first two sad sad years I did not know that this wonderful place existed...after my first visit, this is my go-to, best place to recommend, favorite breakfast place to eat at! If you go on a Sunday, it will be very very busy. Everyone is super friendly. The place is very clean. Prices are amazing! Cheaper or as cheap as the nasty breakfast places or fast food. Huge portions and great quality food. I have never had a bad experience here, and to be honest...even if I did, I wouldn't care. I feel like home here. Everything on the menu is delicious! I've tried almost everything. Here are a few of my favorites (don't forget though, I love it all) :
O'Pear Grenache Omelette, Greek Fetash Omelette, English Harvest Omelette, Huevos Con Chorizo (with scrambled eggs), and the Blueberry Hill Girdle Cakes (pancakes! you can order half an order or little ones...we always get an order to share at the table). Their potatoes are delicious and crispy, the english muffins are great and their homemade jam is absolutely amazing! I have bought many jars of their jam to give as gifts! Just delicious! I wish everyone knew about this well kept secret. DON'T LISTEN TO ANY REVIEW UNDER A 5 STAR! This place is the best, bottom line. Try it. You will be hooked.",review,PnEAXZ7WyJMYBr9IIulh5Q,2,3,0
rZbHg4ACfN3iShdsT47WKQ,2012-08-20,3YMd477-JkPvQ_95D7d3lw,4,"We were craving some BBQ, and hadn't been here in a while, so we decided to head over.  It wasn't overly crowded on a Sunday night, but it wasn't empty, either.  Hubby and I ordered the same thing, 2 meat combo (brisket and baby back ribs) with double grilled veggies--extra grilled.  For some reason, we both got the same thing, sometimes that happens.  

First, we got our cornbread, which is always so delicious.  They serve it with butter, but you don't really need it.  Our meals came quickly (we didn't order appetizers), so we dug right in.  The brisket, as usual, melted in my mouth.  It's probably one of the best places I've ever been for brisket, and that's saying something.  I always order it wherever we go.  Also, my husband is NOT a brisket eater, but he will order it here.  Now for the ribs, I need to let you know, I'm a sweet & savory BBQ fan, definitely not spicy.  I've had the ribs before, and they were always sweet and tender, plus they literally fall off the bone.  These were like they usually are, fall off the bone and tender.  But, there seemed to be a spicier rub on them, which was a little off-putting to me.  Even my husband mentioned it, and he doesn't mind a little heat.  Neither one of us remember them tasting that way.  I dipped them in the sweet BBQ sauce, and that seemed to cool the spice a bit, and I did eat them all, but I'm not sure I'd get them again.  And, lastly, the grilled veggies, which consist of green peppers, zucchini, squash, onion and mushrooms--wonderful!!  I love the charred grill taste, and I gently dip them in the sauce.  I really adore them!

We rarely get dessert, because we're so full.  We have taken some cobbler home before, but it's never quite the same as having it fresh from the kitchen.  Plus, they bring you each a fresh mini sugary doughnut with your bill.  These are the perfect finish to a very good BBQ meal.  They bring them to you in a bag, but to be honest, they've never made it out the door.

The only reason I'm giving this restaurant and meal 4 stars instead of 5, is because of the rub on the ribs.  Other than that, it was a perfect meal.",review,CEEIQq93JO8aSRx25wir9g,0,0,0
53YGfwmbW73JhFiemNeyzQ,2010-12-30,7jNcO2ybXz2rZkHbQMKqmw,3,"It's an upscale casual restaurant with nice decor- 4 star, a quick meal before or after shopping. A quick meal means only if you get good sever plus quick service.

We went to have brunch on Sunday and it was pretty packed in there. After looked at their simple brunch menu, we decided to get Grilled Hanger Steak with Scrambled Eggs, and Cinnamon French Toast with Fruit Compote & Syrup($8.50). 

It wasn't too impressive, the food was just ok- 3 Star. I think you pay more for the ambiance than the dishes. The service was alright- 3 Star.

It felt like you are in the market with chit chat and bargain noise, which i thought it was kinda annoying.",review,kNoJOBs6yFuEE-HFkSLcww,0,0,0
-UnYs8XvV1M983xZoREdng,2012-10-03,n4ewVmhgYpgb1WjDxPP0_w,2,"A group of four of us went last night for the first time. I had purchased a Groupon, and was excited to check out a new winery. The service when we arrived was dismal. It took a tour leader from another group to flag someone's attention. We had reservations yet they acted surprised to see us. Given all this, if the wine had been great, we could have forgiven the service...it was not great. I don't expect the wine to be of Napa or Sonoma quality, but at least make up for it with your service.

Disappointing, and I'll stick to other local wine bars moving forward. I honestly can't believe this place has an average of 4 stars...",review,VxUqqs1r9fwaI_ga2-aulg,0,2,0
pwpl-rxwNRQdgqFz_-qMPg,2009-07-03,s4NJKuyGmkRDs12W4vu5JQ,5,"It is sometimes difficult to start out busy and maintain great standards from the beginning.  The Parlor seems to be nailing it.  Hip yet comfortable decor.   Very creative design, and I loved he subtle yet present homage to the former tenant Salon de Venus.  As soon as we walked in we were greeted with a warm and sincere smile, and that same enthusiasm was felt by every single staff member we encountered.  
Ah the food!  Fresh ingredients, a great light pizza crust, and an original beet salad all  had us raving.   The only minor picky foody issue was the Nectarine Crustada for dessert was luke warm at best, would have liked a nice hot dish to melt that delicious ice cream.  

But why nit pic?  This place is a big hit, from the moment you walk past the fresh herb and vegetable garden,  to the fantastic staff and the  savory food, this place is already on my regular rotation.",review,UTt78HkUgvATBJxhXIPZJw,1,1,1
